account_id,customer_id,branch_id,account_type,balance,account_status
13613,17922,4,Current,396398.5,ACTIVE
13614,29796,1,Current,444865.45,ACTIVE
13615,22983,1,Current,464692.94,ACTIVE
13616,34516,3,Current,222312.34,ACTIVE
13617,26701,2,Savings,357820.78,INACTIVE
13618,10440,5,Savings,196909.74,ACTIVE
13619,40257,5,Current,35374.68,ACTIVE
13620,39582,3,Current,401503.12,INACTIVE
13621,48542,3,Savings,144873.67,ACTIVE
13622,1825,5,Current,454543.12,ACTIVE
13623,43206,3,Current,353314.73,INACTIVE
13624,37861,3,Current,439885.12,ACTIVE
13625,1895,2,Savings,482229.91,INACTIVE
13626,43599,3,Savings,440493.81,INACTIVE
13627,28987,2,Savings,98834.0,INACTIVE
13628,3734,5,Current,146461.22,ACTIVE
13629,43666,3,Savings,94850.43,ACTIVE
13630,28550,3,Savings,64014.01,ACTIVE
13631,26330,2,Current,205018.32,ACTIVE
13632,4040,3,Savings,382293.8,INACTIVE
13633,9610,1,Current,333694.84,ACTIVE
13634,10425,5,Current,304270.04,INACTIVE
13635,17514,1,Current,470532.99,ACTIVE
13636,30454,3,Savings,116819.73,INACTIVE
13637,38235,5,Current,10399.11,ACTIVE
13638,38692,5,Current,290716.26,INACTIVE
13639,37446,4,Savings,81460.66,ACTIVE
13640,40119,4,Current,378812.08,INACTIVE
13641,23415,5,Savings,218527.53,INACTIVE
13642,1156,1,Savings,3971.71,ACTIVE
13643,46220,4,Current,88405.55,INACTIVE
13644,49304,5,Current,290393.57,INACTIVE
13645,37855,4,Current,431202.08,ACTIVE
13646,20704,1,Savings,445627.96,ACTIVE
13647,47213,5,Current,202808.92,INACTIVE
13648,4921,4,Savings,76643.79,ACTIVE
13649,1570,1,Savings,405856.8,INACTIVE
13650,25533,4,Savings,318318.72,INACTIVE
13651,28567,2,Savings,439380.27,ACTIVE
13652,29048,5,Savings,170802.22,ACTIVE
13653,21751,3,Savings,366908.31,ACTIVE
13654,42118,3,Savings,195011.13,ACTIVE
13655,6369,5,Savings,451068.3,INACTIVE
13656,20181,2,Current,382200.82,ACTIVE
13657,46176,5,Savings,400350.48,ACTIVE
13658,33385,4,Savings,80789.29,INACTIVE
13659,4201,2,Current,125464.92,INACTIVE
13660,27037,1,Current,265752.71,ACTIVE
13661,49003,3,Current,428627.17,ACTIVE
13662,6573,2,Savings,255670.1,ACTIVE
13663,30211,2,Current,420863.91,ACTIVE
13664,19793,3,Savings,138313.12,INACTIVE
13665,16374,4,Savings,371861.86,INACTIVE
13666,39781,2,Savings,235158.15,ACTIVE
13667,20047,4,Current,396564.65,INACTIVE
13668,10831,2,Current,153226.64,INACTIVE
13669,1855,5,Savings,19879.12,INACTIVE
13670,4591,1,Current,68443.84,INACTIVE
13671,14534,1,Savings,36495.11,ACTIVE
13672,4772,3,Savings,316908.3,ACTIVE
13673,28198,2,Current,266208.66,INACTIVE
13674,21105,1,Savings,290083.23,INACTIVE
13675,10181,2,Current,448330.66,ACTIVE
13676,2875,4,Current,277193.75,ACTIVE
13677,43228,3,Savings,66772.63,ACTIVE
13678,48358,4,Current,222257.14,INACTIVE
13679,20240,4,Savings,290751.58,INACTIVE
13680,30773,1,Current,41913.04,INACTIVE
13681,25918,3,Current,288950.49,INACTIVE
13682,12507,1,Current,167188.22,ACTIVE
13683,15734,4,Savings,354364.84,ACTIVE
13684,25686,3,Current,479054.95,ACTIVE
13685,33179,4,Savings,251590.27,ACTIVE
13686,34193,2,Current,319797.5,INACTIVE
13687,19325,5,Savings,384012.24,ACTIVE
13688,318,2,Current,71805.37,ACTIVE
13689,33867,2,Savings,326095.25,ACTIVE
13690,38410,1,Current,38860.31,ACTIVE
13691,40683,2,Savings,339309.02,INACTIVE
13692,40182,2,Current,77922.78,ACTIVE
13693,32681,4,Savings,392885.65,ACTIVE
13694,6519,3,Current,368875.21,INACTIVE
13695,61,3,Savings,138741.93,INACTIVE
13696,11416,5,Current,101577.52,INACTIVE
13697,29184,3,Savings,226348.26,ACTIVE
13698,6390,3,Savings,478375.45,ACTIVE
13699,46113,5,Current,484527.3,INACTIVE
13700,9233,3,Savings,171092.55,ACTIVE
13701,894,4,Savings,348180.65,INACTIVE
13702,633,3,Savings,46246.17,INACTIVE
13703,29998,1,Current,267471.86,INACTIVE
13704,2024,4,Current,277675.56,INACTIVE
13705,45942,2,Current,240647.98,ACTIVE
13706,40341,3,Current,78451.37,INACTIVE
13707,16388,1,Current,182381.27,ACTIVE
13708,42733,2,Savings,279046.02,INACTIVE
13709,35590,1,Current,200437.6,ACTIVE
13710,22957,1,Savings,205678.93,ACTIVE
13711,8264,4,Savings,43888.12,ACTIVE
13712,537,4,Current,255903.11,ACTIVE
13713,48090,5,Current,188279.06,ACTIVE
13714,45876,1,Current,293024.07,INACTIVE
13715,28153,4,Current,475723.54,INACTIVE
13716,44853,4,Current,412791.42,ACTIVE
13717,38927,2,Savings,385781.26,ACTIVE
13718,22732,4,Savings,108008.23,INACTIVE
13719,46145,1,Current,173353.24,INACTIVE
13720,22407,1,Savings,286370.5,ACTIVE
13721,26305,3,Current,327323.95,INACTIVE
13722,32343,3,Savings,19544.88,ACTIVE
13723,23860,2,Savings,127020.6,INACTIVE
13724,20907,3,Savings,167243.0,ACTIVE
13725,42847,2,Savings,259947.37,ACTIVE
13726,16081,2,Current,253757.53,INACTIVE
13727,3076,4,Current,176557.09,ACTIVE
13728,10225,4,Current,231643.98,INACTIVE
13729,35966,4,Current,295003.26,INACTIVE
13730,39128,1,Current,378536.96,ACTIVE
13731,16347,5,Savings,489913.6,INACTIVE
13732,32964,3,Savings,275112.65,INACTIVE
13733,7472,4,Current,264046.71,INACTIVE
13734,16721,2,Savings,252973.37,INACTIVE
13735,45441,5,Savings,104178.58,INACTIVE
13736,19683,3,Current,426956.44,ACTIVE
13737,31494,3,Savings,400865.16,ACTIVE
13738,7889,2,Current,105771.08,ACTIVE
13739,42264,5,Savings,250076.49,INACTIVE
13740,9405,1,Savings,482244.27,INACTIVE
13741,41893,4,Current,5281.43,ACTIVE
13742,25625,2,Current,23943.26,ACTIVE
13743,24287,3,Current,160060.35,INACTIVE
13744,16878,1,Savings,85485.88,INACTIVE
13745,298,3,Current,102061.39,INACTIVE
13746,30174,1,Savings,253383.15,INACTIVE
13747,36072,3,Savings,133294.01,ACTIVE
13748,46886,1,Savings,79707.87,INACTIVE
13749,47781,4,Current,82866.2,ACTIVE
13750,20410,3,Current,131335.15,ACTIVE
13751,14282,5,Current,338347.3,INACTIVE
13752,31126,1,Current,106286.45,INACTIVE
13753,44803,4,Savings,24464.94,ACTIVE
13754,554,3,Savings,7198.79,ACTIVE
13755,9866,3,Current,175259.0,INACTIVE
13756,33150,2,Savings,413319.71,ACTIVE
13757,39582,4,Savings,381561.38,ACTIVE
13758,34026,5,Savings,96908.44,INACTIVE
13759,35171,1,Current,203515.24,INACTIVE
13760,18037,1,Savings,414107.81,ACTIVE
13761,22485,5,Savings,311606.83,ACTIVE
13762,48645,2,Savings,244816.72,INACTIVE
13763,4265,5,Savings,231568.25,INACTIVE
13764,42361,5,Savings,12314.48,INACTIVE
13765,1293,4,Savings,439905.3,INACTIVE
13766,24444,2,Current,170586.72,ACTIVE
13767,32536,4,Savings,58724.74,INACTIVE
13768,38475,2,Current,221234.36,ACTIVE
13769,4736,4,Savings,192096.93,ACTIVE
13770,6307,4,Savings,52731.86,INACTIVE
13771,4853,1,Current,362405.7,INACTIVE
13772,26187,4,Current,152640.95,ACTIVE
13773,21835,3,Savings,239893.22,INACTIVE
13774,30618,4,Savings,92898.91,INACTIVE
13775,28826,2,Current,302548.49,INACTIVE
13776,9075,2,Savings,159086.19,INACTIVE
13777,11917,4,Savings,493986.04,ACTIVE
13778,19723,3,Savings,21532.83,INACTIVE
13779,29897,3,Current,234473.87,INACTIVE
13780,46823,2,Savings,113972.07,INACTIVE
13781,30619,4,Current,206562.4,ACTIVE
13782,31759,3,Savings,6774.58,INACTIVE
13783,19357,4,Current,372889.72,ACTIVE
13784,36229,4,Current,295459.98,ACTIVE
13785,17960,2,Savings,454334.94,INACTIVE
13786,20279,5,Savings,309131.65,INACTIVE
13787,7388,2,Savings,445942.8,ACTIVE
13788,14909,1,Savings,201578.4,ACTIVE
13789,13816,4,Current,136449.29,ACTIVE
13790,14336,1,Savings,140733.79,ACTIVE
13791,18781,4,Current,433112.1,ACTIVE
13792,34611,2,Savings,56905.44,ACTIVE
13793,31874,3,Current,151280.15,INACTIVE
13794,11057,4,Current,470644.07,INACTIVE
13795,20915,3,Current,260476.72,INACTIVE
13796,4801,1,Savings,75403.92,ACTIVE
13797,31790,3,Current,226922.38,INACTIVE
13798,23376,5,Current,7135.66,INACTIVE
13799,27890,4,Savings,95938.35,ACTIVE
13800,30635,4,Savings,129109.05,ACTIVE
13801,13915,5,Savings,22749.08,INACTIVE
13802,44331,5,Current,481413.21,INACTIVE
13803,5614,4,Savings,341460.65,ACTIVE
13804,21022,2,Savings,331948.23,INACTIVE
13805,22920,1,Current,341058.3,ACTIVE
13806,43965,5,Savings,341637.48,ACTIVE
13807,48423,2,Savings,139425.87,ACTIVE
13808,45108,3,Current,119202.1,ACTIVE
13809,27962,1,Current,295020.63,INACTIVE
13810,40183,1,Savings,83539.84,INACTIVE
13811,43815,2,Savings,378093.28,INACTIVE
13812,43273,2,Savings,364724.26,INACTIVE
13813,3908,3,Savings,295259.26,ACTIVE
13814,42062,2,Current,449878.29,ACTIVE
13815,42147,5,Current,12090.99,INACTIVE
13816,14564,3,Savings,358871.95,INACTIVE
13817,4930,2,Savings,370672.76,INACTIVE
13818,33924,1,Current,438960.36,INACTIVE
13819,43491,4,Savings,338975.16,INACTIVE
13820,21770,1,Savings,23098.89,INACTIVE
13821,15693,2,Current,193205.31,INACTIVE
13822,25212,2,Current,363505.48,ACTIVE
13823,18720,3,Current,320892.88,INACTIVE
13824,46308,1,Current,367096.49,INACTIVE
13825,37086,1,Savings,164079.6,INACTIVE
13826,48334,4,Current,66059.86,ACTIVE
13827,33859,3,Current,477452.85,INACTIVE
13828,20258,1,Current,461477.43,INACTIVE
13829,6353,5,Savings,438821.38,ACTIVE
13830,18983,5,Current,480740.3,ACTIVE
13831,5223,3,Current,138973.67,INACTIVE
13832,35889,3,Savings,199820.87,ACTIVE
13833,15981,3,Savings,318005.91,ACTIVE
13834,31870,3,Savings,60286.02,ACTIVE
13835,16066,1,Current,188887.35,ACTIVE
13836,45912,2,Current,258729.52,ACTIVE
13837,48623,1,Current,295025.93,ACTIVE
13838,36162,2,Current,410333.39,INACTIVE
13839,5020,5,Current,11695.1,ACTIVE
13840,41973,3,Savings,361566.26,INACTIVE
13841,27794,1,Savings,73134.73,ACTIVE
13842,4755,3,Savings,386868.07,ACTIVE
13843,1788,4,Savings,149835.23,INACTIVE
13844,38009,1,Current,456330.6,ACTIVE
13845,28354,1,Current,345560.51,ACTIVE
13846,8427,2,Current,70204.9,INACTIVE
13847,12467,3,Current,191363.41,INACTIVE
13848,24855,5,Savings,283724.05,INACTIVE
13849,10960,3,Savings,3457.62,ACTIVE
13850,23597,2,Savings,454229.37,ACTIVE
13851,12884,2,Current,228153.82,INACTIVE
13852,41315,5,Savings,378337.73,ACTIVE
13853,39952,5,Savings,226531.59,INACTIVE
13854,32616,2,Savings,118145.67,ACTIVE
13855,31920,2,Savings,219188.16,ACTIVE
13856,32501,1,Savings,276961.36,INACTIVE
13857,17929,5,Savings,380064.81,ACTIVE
13858,11613,5,Current,28065.19,INACTIVE
13859,12590,1,Savings,264336.84,ACTIVE
13860,41997,1,Current,381343.34,INACTIVE
13861,9907,5,Current,455568.88,ACTIVE
13862,2958,4,Savings,315275.16,ACTIVE
13863,28868,1,Current,44694.41,INACTIVE
13864,37465,3,Savings,346077.05,INACTIVE
13865,42599,4,Savings,405822.11,ACTIVE
13866,32283,3,Savings,208851.64,INACTIVE
13867,13386,2,Savings,33159.1,INACTIVE
13868,46183,1,Savings,491491.55,INACTIVE
13869,46408,5,Current,295120.15,INACTIVE
13870,33648,3,Savings,23281.8,ACTIVE
13871,40606,1,Current,382990.71,ACTIVE
13872,37542,2,Savings,37719.97,INACTIVE
13873,19016,5,Current,307077.67,INACTIVE
13874,10180,2,Savings,220393.43,INACTIVE
13875,32469,2,Current,200010.93,INACTIVE
13876,27468,2,Current,261443.14,INACTIVE
13877,23193,2,Current,219104.03,INACTIVE
13878,39558,5,Current,175703.71,ACTIVE
13879,24912,4,Savings,272665.72,INACTIVE
13880,21941,1,Current,315768.85,INACTIVE
13881,32831,3,Current,151312.97,ACTIVE
13882,2942,2,Savings,243441.89,INACTIVE
13883,12151,2,Current,141705.26,INACTIVE
13884,17849,5,Current,157242.4,INACTIVE
13885,30561,2,Current,464302.07,ACTIVE
13886,24171,4,Current,164414.67,INACTIVE
13887,27935,3,Savings,19715.11,ACTIVE
13888,18881,2,Savings,256060.22,ACTIVE
13889,32305,3,Savings,390301.75,ACTIVE
13890,11316,1,Savings,201124.49,ACTIVE
13891,49131,2,Current,453358.7,ACTIVE
13892,26398,5,Current,22839.28,INACTIVE
13893,49668,2,Savings,227418.45,ACTIVE
13894,12001,3,Savings,81446.67,INACTIVE
13895,19940,5,Current,185832.5,INACTIVE
13896,6928,1,Savings,234790.2,INACTIVE
13897,1404,5,Current,257748.46,ACTIVE
13898,23864,1,Current,14649.64,ACTIVE
13899,17427,3,Current,488087.75,ACTIVE
13900,9260,5,Savings,123764.59,ACTIVE
13901,19192,4,Current,333232.09,ACTIVE
13902,14856,3,Savings,284412.94,INACTIVE
13903,45667,5,Savings,64356.71,INACTIVE
13904,21908,3,Savings,99802.47,INACTIVE
13905,40236,1,Current,161613.14,ACTIVE
13906,26949,5,Current,341812.4,ACTIVE
13907,49044,4,Savings,11332.93,INACTIVE
13908,6210,3,Current,265649.64,ACTIVE
13909,40303,1,Savings,115254.23,ACTIVE
13910,44643,1,Savings,499276.1,ACTIVE
13911,21874,4,Current,51972.94,ACTIVE
13912,12378,4,Current,265378.43,INACTIVE
13913,26406,2,Current,375593.46,ACTIVE
13914,875,2,Current,422762.76,ACTIVE
13915,48100,4,Savings,282116.49,INACTIVE
13916,38107,3,Savings,179368.63,INACTIVE
13917,30058,1,Savings,47723.94,INACTIVE
13918,24822,4,Savings,11578.16,ACTIVE
13919,40871,4,Savings,427274.94,INACTIVE
13920,43317,2,Savings,229114.24,INACTIVE
13921,22896,5,Savings,336880.05,ACTIVE
13922,49905,2,Current,252463.14,ACTIVE
13923,29006,1,Savings,342853.51,ACTIVE
13924,9772,2,Current,147501.01,INACTIVE
13925,22017,1,Savings,312577.31,INACTIVE
13926,1976,2,Current,421264.65,INACTIVE
13927,19791,2,Savings,90233.41,INACTIVE
13928,19800,2,Current,428799.76,INACTIVE
13929,9421,2,Savings,201571.86,ACTIVE
13930,30778,5,Current,5602.19,INACTIVE
13931,7452,5,Current,316982.02,ACTIVE
13932,38393,3,Current,425932.36,ACTIVE
13933,13946,1,Savings,269193.27,INACTIVE
13934,37633,3,Current,55579.93,INACTIVE
13935,33420,3,Savings,367406.98,ACTIVE
13936,383,2,Current,77206.66,INACTIVE
13937,33327,2,Savings,304662.26,ACTIVE
13938,45197,1,Current,212462.42,INACTIVE
13939,29076,5,Savings,226400.82,INACTIVE
13940,10469,1,Savings,207203.88,ACTIVE
13941,45437,5,Savings,319625.23,INACTIVE
13942,24484,4,Current,394413.09,ACTIVE
13943,10466,4,Savings,414509.43,ACTIVE
13944,12285,4,Current,31713.25,INACTIVE
13945,10007,4,Savings,252959.2,INACTIVE
13946,47843,4,Current,148879.05,INACTIVE
13947,17487,2,Savings,106944.02,ACTIVE
13948,14084,2,Current,391208.58,ACTIVE
13949,9834,2,Current,332391.27,ACTIVE
13950,21248,4,Current,370017.27,INACTIVE
13951,43763,5,Current,446816.28,INACTIVE
13952,42574,3,Current,421884.66,ACTIVE
13953,45212,2,Current,344522.63,INACTIVE
13954,11341,1,Savings,377548.24,ACTIVE
13955,34772,5,Current,57663.78,INACTIVE
13956,5141,1,Savings,352387.69,INACTIVE
13957,47517,4,Savings,439777.0,INACTIVE
13958,27800,2,Current,432389.34,ACTIVE
13959,42640,4,Savings,174626.07,INACTIVE
13960,42704,3,Savings,224675.24,INACTIVE
13961,43549,2,Savings,324482.19,INACTIVE
13962,20705,5,Current,160633.87,INACTIVE
13963,36093,1,Savings,317414.81,ACTIVE
13964,34245,5,Current,263209.5,INACTIVE
13965,18005,1,Current,202209.67,ACTIVE
13966,14855,1,Current,122047.58,INACTIVE
13967,5263,5,Current,353990.41,ACTIVE
13968,1289,5,Current,263586.92,ACTIVE
13969,49760,1,Current,56105.34,INACTIVE
13970,24744,1,Savings,465316.66,INACTIVE
13971,10252,2,Savings,463566.59,ACTIVE
13972,29273,5,Current,15722.32,ACTIVE
13973,23972,3,Current,421119.03,INACTIVE
13974,28736,2,Savings,69079.04,INACTIVE
13975,46711,2,Current,81391.87,ACTIVE
13976,2686,2,Savings,175549.67,ACTIVE
13977,23961,2,Current,140331.01,INACTIVE
13978,10616,2,Current,458302.61,ACTIVE
13979,13170,1,Savings,19420.04,ACTIVE
13980,11344,1,Current,359713.07,INACTIVE
13981,22243,3,Savings,255889.09,INACTIVE
13982,15936,3,Savings,348542.14,ACTIVE
13983,22650,5,Savings,167949.11,ACTIVE
13984,38129,4,Current,370578.0,ACTIVE
13985,15471,1,Current,422569.27,INACTIVE
13986,43872,4,Current,124957.23,ACTIVE
13987,45483,2,Current,286056.57,INACTIVE
13988,43350,4,Savings,52155.92,ACTIVE
13989,28836,1,Savings,162518.42,ACTIVE
13990,44548,2,Savings,57928.35,INACTIVE
13991,21157,2,Current,352786.85,INACTIVE
13992,32410,4,Savings,297323.24,INACTIVE
13993,9152,1,Savings,167378.5,ACTIVE
13994,6582,3,Savings,131863.99,INACTIVE
13995,20935,2,Current,178009.61,INACTIVE
13996,13084,3,Savings,333337.23,INACTIVE
13997,44044,4,Savings,460527.66,INACTIVE
13998,43442,2,Savings,262488.62,INACTIVE
13999,40615,4,Savings,382413.64,ACTIVE
14000,30292,5,Savings,229693.77,ACTIVE
14001,9612,1,Savings,288580.67,INACTIVE
14002,3299,2,Savings,469344.88,INACTIVE
14003,37661,1,Current,299491.06,INACTIVE
14004,35328,5,Savings,104317.21,ACTIVE
14005,4469,1,Current,480590.79,ACTIVE
14006,18078,3,Current,219581.11,INACTIVE
14007,35844,4,Savings,254393.32,ACTIVE
14008,9351,2,Current,215083.53,ACTIVE
14009,6201,4,Current,124491.05,INACTIVE
14010,27191,3,Savings,211823.45,ACTIVE
14011,31232,3,Current,172936.74,INACTIVE
14012,20435,1,Current,352574.43,ACTIVE
14013,8761,4,Current,129472.39,ACTIVE
14014,12504,4,Current,339540.59,ACTIVE
14015,46515,3,Current,339188.43,INACTIVE
14016,1707,3,Current,274557.1,ACTIVE
14017,45747,1,Savings,73283.52,ACTIVE
14018,12628,1,Savings,197706.35,ACTIVE
14019,44566,2,Savings,229355.43,ACTIVE
14020,153,3,Savings,280638.62,ACTIVE
14021,2104,2,Savings,427155.65,ACTIVE
14022,6888,5,Savings,220406.99,INACTIVE
14023,33490,3,Savings,488092.73,ACTIVE
14024,38984,1,Current,242290.18,ACTIVE
14025,8111,1,Current,373684.93,ACTIVE
14026,10676,2,Savings,474872.65,ACTIVE
14027,9723,5,Current,369074.82,INACTIVE
14028,32504,3,Current,466765.15,ACTIVE
14029,21772,4,Current,74812.72,INACTIVE
14030,44644,2,Current,473306.58,ACTIVE
14031,45379,3,Savings,414644.84,ACTIVE
14032,25525,4,Current,258193.86,INACTIVE
14033,38548,5,Current,454077.74,INACTIVE
14034,39796,5,Savings,29000.34,INACTIVE
14035,2595,3,Savings,245561.15,INACTIVE
14036,11947,2,Current,162231.38,ACTIVE
14037,16557,5,Current,14808.48,ACTIVE
14038,42385,2,Savings,126785.75,ACTIVE
14039,44172,1,Current,148469.71,INACTIVE
14040,22140,2,Current,107582.91,ACTIVE
14041,9467,4,Current,447623.73,ACTIVE
14042,40130,4,Current,330459.79,INACTIVE
14043,31774,5,Current,238023.78,ACTIVE
14044,13586,2,Current,226455.14,ACTIVE
14045,39440,4,Current,81115.25,ACTIVE
14046,42857,1,Savings,255426.17,ACTIVE
14047,37833,4,Savings,164815.18,INACTIVE
14048,24614,5,Current,64663.98,INACTIVE
14049,6623,1,Savings,70939.08,ACTIVE
14050,28538,5,Savings,175750.55,ACTIVE
14051,13109,1,Savings,216544.17,ACTIVE
14052,35775,5,Savings,22386.09,INACTIVE
14053,3429,2,Savings,253067.72,ACTIVE
14054,29461,4,Savings,487845.56,INACTIVE
14055,25805,3,Savings,61096.41,INACTIVE
14056,44383,4,Savings,358881.15,ACTIVE
14057,49782,4,Savings,290696.55,ACTIVE
14058,17313,3,Savings,320462.94,INACTIVE
14059,26332,5,Current,475668.39,ACTIVE
14060,38010,3,Current,190745.68,ACTIVE
14061,13694,5,Savings,171772.3,ACTIVE
14062,23297,4,Current,76007.6,INACTIVE
14063,7315,4,Current,190437.7,ACTIVE
14064,38813,3,Savings,132243.3,ACTIVE
14065,48605,5,Savings,93586.97,INACTIVE
14066,20498,5,Savings,137653.53,ACTIVE
14067,41406,1,Current,487988.82,ACTIVE
14068,35375,1,Current,102503.13,INACTIVE
14069,4744,5,Savings,344617.01,INACTIVE
14070,45967,2,Savings,490189.5,INACTIVE
14071,22182,3,Current,117254.52,INACTIVE
14072,7140,5,Current,373009.25,INACTIVE
14073,1736,3,Savings,447691.25,ACTIVE
14074,44557,1,Current,234555.93,INACTIVE
14075,35052,2,Savings,7590.24,INACTIVE
14076,38539,4,Current,361114.14,INACTIVE
14077,24721,4,Current,498494.57,ACTIVE
14078,14204,3,Current,345255.34,ACTIVE
14079,13706,1,Savings,79990.47,INACTIVE
14080,11482,4,Current,445572.79,ACTIVE
14081,5543,3,Savings,38170.73,INACTIVE
14082,45939,1,Savings,495839.54,INACTIVE
14083,45846,3,Savings,106195.65,ACTIVE
14084,38005,3,Current,421870.89,INACTIVE
14085,12304,1,Savings,325217.25,INACTIVE
14086,31266,2,Current,229453.84,INACTIVE
14087,12630,4,Savings,385369.3,INACTIVE
14088,30854,4,Current,499627.67,INACTIVE
14089,18751,4,Current,454811.99,INACTIVE
14090,22603,3,Current,297454.31,ACTIVE
14091,35092,4,Current,117062.12,INACTIVE
14092,20391,4,Current,380902.2,ACTIVE
14093,16602,2,Savings,476435.46,INACTIVE
14094,5799,3,Savings,217716.14,ACTIVE
14095,3275,2,Savings,11480.16,ACTIVE
14096,21155,2,Savings,102778.66,INACTIVE
14097,27020,2,Savings,219387.14,INACTIVE
14098,41220,1,Savings,10963.04,ACTIVE
14099,14741,5,Savings,426535.25,INACTIVE
14100,39048,5,Savings,454416.06,INACTIVE
14101,10962,2,Savings,295684.34,ACTIVE
14102,1400,4,Savings,362854.76,INACTIVE
14103,23370,2,Current,312672.32,ACTIVE
14104,19594,2,Savings,155675.49,INACTIVE
14105,8597,5,Savings,287204.87,ACTIVE
14106,40436,2,Current,73533.92,INACTIVE
14107,34550,5,Savings,215013.69,INACTIVE
14108,48280,3,Savings,276207.59,ACTIVE
14109,6319,5,Savings,178828.98,INACTIVE
14110,27781,5,Current,213238.02,INACTIVE
14111,23147,1,Current,199200.31,INACTIVE
14112,10593,5,Current,260236.68,INACTIVE
14113,693,2,Current,197801.94,ACTIVE
14114,22129,4,Current,276316.19,INACTIVE
14115,36876,3,Savings,4722.86,ACTIVE
14116,31895,4,Savings,176027.04,ACTIVE
14117,6717,5,Savings,239692.87,ACTIVE
14118,33841,1,Current,140401.04,ACTIVE
14119,17884,4,Current,395874.9,ACTIVE
14120,19693,1,Current,408051.79,ACTIVE
14121,22938,3,Savings,168717.04,INACTIVE
14122,6624,4,Current,313186.71,ACTIVE
14123,35379,4,Current,25103.01,ACTIVE
14124,44391,5,Savings,12326.54,INACTIVE
14125,49761,3,Current,310207.84,INACTIVE
14126,46034,1,Savings,441447.69,ACTIVE
14127,27998,4,Savings,464641.41,ACTIVE
14128,28140,5,Savings,2993.76,ACTIVE
14129,15801,4,Savings,332327.6,ACTIVE
14130,38455,1,Current,470870.36,INACTIVE
14131,18028,5,Savings,225793.51,ACTIVE
14132,13353,3,Current,130586.83,INACTIVE
14133,7138,1,Savings,368678.56,INACTIVE
14134,39287,5,Savings,455234.79,ACTIVE
14135,18550,3,Savings,168446.0,INACTIVE
14136,3397,4,Current,24835.82,ACTIVE
14137,46845,4,Savings,390004.67,ACTIVE
14138,28533,2,Savings,305977.21,INACTIVE
14139,2516,5,Savings,84776.0,ACTIVE
14140,43543,1,Savings,40916.15,ACTIVE
14141,7806,2,Current,59013.07,INACTIVE
14142,12009,2,Savings,347385.31,ACTIVE
14143,4725,5,Current,61716.4,INACTIVE
14144,43425,2,Savings,346473.08,ACTIVE
14145,24938,1,Savings,325592.43,INACTIVE
14146,21828,3,Savings,52232.21,INACTIVE
14147,17379,3,Savings,69756.46,ACTIVE
14148,39567,1,Current,391610.7,ACTIVE
14149,13240,4,Savings,132419.38,INACTIVE
14150,20887,3,Current,350278.13,INACTIVE
14151,12873,1,Savings,77404.34,INACTIVE
14152,23856,4,Current,251856.78,INACTIVE
14153,32617,1,Current,368581.68,ACTIVE
14154,15748,5,Savings,315911.79,ACTIVE
14155,9503,5,Current,45129.36,INACTIVE
14156,40370,4,Current,215495.63,ACTIVE
14157,11606,3,Savings,89908.98,INACTIVE
14158,32005,3,Savings,61977.45,ACTIVE
14159,38652,1,Current,425662.58,INACTIVE
